country,year_week,new_cases,sum_newcases,country_code,number_sequenced,sum_number_sequenced,sum_sequenced_pct,pct_sequenced_week,new
Iceland,2020-49,101.0,2859.0,IS,88,2561,89.57677509618748,87.12871287128714,2020-12-07
Iceland,2020-50,75.0,2934.0,IS,63,2624,89.4342194955692,84.0,2020-12-14
Iceland,2020-51,85.0,3019.0,IS,82,2706,89.63232858562438,96.47058823529412,2020-12-21
Iceland,2020-52,84.0,3103.0,IS,65,2771,89.30067676442152,77.38095238095238,2020-12-28
Iceland,2020-53,28.0,3131.0,IS,59,2830,90.38645800063877,210.71428571428572,2021-01-04
Iceland,2021-01,144.0,3275.0,IS,34,2864,87.45038167938931,23.61111111111111,2021-01-04
Iceland,2021-02,72.0,3347.0,IS,0,2864,85.56916641768748,0.0,2021-01-11
Iceland,2021-03,20.0,3367.0,IS,0,2864,85.06088506088506,0.0,2021-01-18
Iceland,2021-04,19.0,3386.0,IS,0,2864,84.5835794447726,0.0,2021-01-25
Iceland,2021-05,11.0,3397.0,IS,0,2864,84.30968501619076,0.0,2021-02-01
Iceland,2021-06,19.0,3416.0,IS,0,2864,83.8407494145199,0.0,2021-02-08
Iceland,2021-07,10.0,3426.0,IS,0,2864,83.59603035610041,0.0,2021-02-15
Iceland,2021-08,5.0,3431.0,IS,0,2864,83.47420577091228,0.0,2021-02-22
Iceland,2021-09,10.0,3441.0,IS,0,2864,83.23161871548969,0.0,2021-03-01
Iceland,2021-10,19.0,3460.0,IS,0,2864,82.77456647398844,0.0,2021-03-08
Iceland,2021-11,36.0,3496.0,IS,0,2864,81.92219679633867,0.0,2021-03-15
Iceland,2021-12,64.0,3560.0,IS,0,2864,80.4494382022472,0.0,2021-03-22
Iceland,2021-13,42.0,3602.0,IS,0,2864,79.51138256524153,0.0,2021-03-29
Iceland,2021-14,42.0,3644.0,IS,0,2864,78.59495060373216,0.0,2021-04-05
Iceland,2021-15,62.0,3706.0,IS,0,2864,77.2800863464652,0.0,2021-04-12
Iceland,2021-16,100.0,3806.0,IS,0,2864,75.24960588544404,0.0,2021-04-19
Iceland,2021-17,54.0,3860.0,IS,0,2864,74.19689119170984,0.0,2021-04-26
Iceland,2021-18,36.0,3896.0,IS,0,2864,73.51129363449692,0.0,2021-05-03
Iceland,2021-19,29.0,3925.0,IS,0,2864,72.96815286624204,0.0,2021-05-10
Iceland,2021-20,8.0,3933.0,IS,0,2864,72.81973048563438,0.0,2021-05-17
Iceland,2021-21,30.0,3963.0,IS,0,2864,72.26848347211708,0.0,2021-05-24
Iceland,2021-22,26.0,3989.0,IS,0,2864,71.79744296816244,0.0,2021-05-31
Iceland,2021-23,9.0,3998.0,IS,0,2864,71.63581790895448,0.0,2021-06-07
Iceland,2021-24,9.0,4007.0,IS,0,2864,71.47491889193911,0.0,2021-06-14
Iceland,2021-25,19.0,4026.0,IS,0,2864,71.13760556383507,0.0,2021-06-21
Iceland,2021-26,15.0,4041.0,IS,0,2864,70.87354615194259,0.0,2021-06-28
Iceland,2021-27,11.0,4052.0,IS,0,2864,70.68114511352418,0.0,2021-07-05
Iceland,2021-28,43.0,4095.0,IS,0,2864,69.93894993894993,0.0,2021-07-12
Ireland,2020-40,3042.0,3042.0,IE,16,16,0.5259697567389875,0.5259697567389875,2020-10-05
Ireland,2020-41,4496.0,7538.0,IE,69,85,1.1276200583709206,1.5346975088967971,2020-10-12
Ireland,2020-42,7434.0,14972.0,IE,82,167,1.1154154421586961,1.1030400860909335,2020-10-19
Ireland,2020-43,7166.0,22138.0,IE,18,185,0.8356671786069202,0.2511861568518002,2020-10-26
Ireland,2020-44,4874.0,27012.0,IE,18,203,0.7515178439212202,0.3693065244152647,2020-11-02
Ireland,2020-45,3392.0,30404.0,IE,52,255,0.8387054334955927,1.5330188679245282,2020-11-09
Ireland,2020-46,2509.0,32913.0,IE,35,290,0.8811108072797983,1.3949780789159028,2020-11-16
Ireland,2020-47,2558.0,35471.0,IE,60,350,0.986721547179386,2.3455824863174355,2020-11-23
Ireland,2020-48,1780.0,37251.0,IE,76,426,1.1435934605782394,4.269662921348314,2020-11-30
Ireland,2020-49,2005.0,39256.0,IE,16,442,1.1259425310780518,0.7980049875311721,2020-12-07
Ireland,2020-50,1939.0,41195.0,IE,17,459,1.1142128899138244,0.8767405879319237,2020-12-14
Ireland,2020-51,3357.0,44552.0,IE,83,542,1.2165559346381756,2.47244563598451,2020-12-21
Ireland,2020-52,6587.0,51139.0,IE,74,616,1.2045601204560121,1.1234249278882649,2020-12-28
Ireland,2020-53,15758.0,66897.0,IE,133,749,1.1196316725712663,0.844015738037822,2021-01-04
Ireland,2021-01,45726.0,112623.0,IE,140,889,0.7893591895083597,0.30617154354196735,2021-01-04
Ireland,2021-02,25113.0,137736.0,IE,247,1136,0.8247662194342801,0.9835543344084737,2021-01-11
Ireland,2021-03,14828.0,152564.0,IE,258,1394,0.9137148999764033,1.739951443215538,2021-01-18
Ireland,2021-04,8993.0,161557.0,IE,302,1696,1.0497842866604357,3.3581674635827867,2021-01-25
Ireland,2021-05,7021.0,168578.0,IE,833,2529,1.500195755080734,11.864406779661017,2021-02-01
Ireland,2021-06,6014.0,174592.0,IE,816,3345,1.9158953445747802,13.568340538742934,2021-02-08
Ireland,2021-07,5475.0,180067.0,IE,616,3961,2.1997367646487143,11.251141552511415,2021-02-15
Ireland,2021-08,4535.0,184602.0,IE,932,4893,2.6505671661195436,20.551267916207276,2021-02-22
Ireland,2021-09,3627.0,188229.0,IE,652,5545,2.945879752854236,17.97628894403088,2021-03-01
Ireland,2021-10,3522.0,191751.0,IE,782,6327,3.2995916579313795,22.203293583191368,2021-03-08
Ireland,2021-11,3858.0,195609.0,IE,912,7239,3.700749965492385,23.63919129082426,2021-03-15
Ireland,2021-12,3942.0,199551.0,IE,845,8084,4.051094707618604,21.43581938102486,2021-03-22
Ireland,2021-13,3607.0,203158.0,IE,494,8578,4.2223294184821665,13.695591904629886,2021-03-29
Ireland,2021-14,2797.0,205955.0,IE,697,9275,4.503410939282853,24.91955666785842,2021-04-05
Ireland,2021-15,2563.0,208518.0,IE,701,9976,4.7842392503285085,27.35076082715568,2021-04-12
Ireland,2021-16,3125.0,211643.0,IE,869,10845,5.124194988731023,27.808,2021-04-19
Ireland,2021-17,3205.0,214848.0,IE,1027,11872,5.525767053917188,32.04368174726989,2021-04-26
Ireland,2021-18,2971.0,217819.0,IE,1002,12874,5.910411855715066,33.72601817569842,2021-05-03
Ireland,2021-19,2905.0,220724.0,IE,872,13746,6.227687066200323,30.017211703958694,2021-05-10
Ireland,2021-20,3074.0,223798.0,IE,1293,15039,6.719899194809605,42.06245933636955,2021-05-17
Ireland,2021-21,2855.0,226653.0,IE,970,16009,7.063219988263998,33.97548161120841,2021-05-24
Ireland,2021-22,2786.0,229439.0,IE,498,16507,7.194504857500251,17.87508973438622,2021-05-31
Ireland,2021-23,2296.0,231735.0,IE,595,17102,7.379981444322178,25.914634146341463,2021-06-07
Ireland,2021-24,2162.0,233897.0,IE,440,17542,7.499882426880208,20.351526364477337,2021-06-14
Ireland,2021-25,2352.0,236249.0,IE,265,17807,7.537386401635563,11.267006802721088,2021-06-21
Ireland,2021-26,3067.0,239316.0,IE,2,17809,7.441625298768156,0.06521030322791001,2021-06-28
Ireland,2021-27,3586.0,242902.0,IE,0,17809,7.331763427225795,0.0,2021-07-05
Ireland,2021-28,6588.0,249490.0,IE,0,17809,7.138161850174356,0.0,2021-07-12
Italy,2020-40,15459.0,15459.0,IT,52,52,0.33637363348211397,0.33637363348211397,2020-10-05
Italy,2020-41,29621.0,45080.0,IT,44,96,0.2129547471162378,0.1485432632254144,2020-10-12
Italy,2020-42,59291.0,104371.0,IT,65,161,0.1542574086671585,0.10962878008466714,2020-10-19
Italy,2020-43,111541.0,215912.0,IT,54,215,0.09957760569120754,0.048412691297370476,2020-10-26
Italy,2020-44,183553.0,399465.0,IT,259,474,0.11865870601930081,0.1411036594335151,2020-11-02
Italy,2020-45,225769.0,625234.0,IT,121,595,0.09516437045969989,0.05359460333349574,2020-11-09
Italy,2020-46,243425.0,868659.0,IT,70,665,0.0765547815656086,0.02875629043853343,2020-11-16
Italy,2020-47,230339.0,1098998.0,IT,84,749,0.06815299026931805,0.03646798848653506,2020-11-23
Italy,2020-48,176310.0,1275308.0,IT,139,888,0.06963023834242395,0.07883840961942033,2020-11-30
Italy,2020-49,143700.0,1419008.0,IT,67,955,0.06730053671297132,0.04662491301322199,2020-12-07
Italy,2020-50,114834.0,1533842.0,IT,172,1127,0.0734756252599681,0.14978142362018218,2020-12-14
Italy,2020-51,109473.0,1643315.0,IT,466,1593,0.09693820113611815,0.42567573739643566,2020-12-21
Italy,2020-52,94511.0,1737826.0,IT,347,1940,0.11163373087984643,0.3671530298060543,2020-12-28
Italy,2020-53,107750.0,1845576.0,IT,296,2236,0.12115458805272716,0.27470997679814385,2021-01-04
Italy,2021-01,121045.0,1966621.0,IT,287,2523,0.12829111455638886,0.23710190425048536,2021-01-04
Italy,2021-02,104786.0,2071407.0,IT,531,3054,0.14743601812680945,0.5067470845341935,2021-01-11
Italy,2021-03,85536.0,2156943.0,IT,533,3587,0.16630017575800565,0.623129442573887,2021-01-18
Italy,2021-04,86219.0,2243162.0,IT,111,3698,0.16485657299829437,0.12874192463378142,2021-01-25
Italy,2021-05,83706.0,2326868.0,IT,821,4519,0.19420955550551214,0.9808138006833441,2021-02-01
Italy,2021-06,85141.0,2412009.0,IT,1087,5606,0.2324203599571975,1.2767056999565427,2021-02-08
Italy,2021-07,87367.0,2499376.0,IT,1757,7363,0.2945935305452241,2.0110568063456453,2021-02-15
Italy,2021-08,116019.0,2615395.0,IT,1811,9174,0.35076919547525326,1.5609512235064946,2021-02-22
Italy,2021-09,142221.0,2757616.0,IT,2111,11285,0.409230291672227,1.4843096307858896,2021-03-01
Italy,2021-10,155656.0,2913272.0,IT,2471,13756,0.47218385375618893,1.5874749447499614,2021-03-08
Italy,2021-11,153234.0,3066506.0,IT,2732,16488,0.5376803436875714,1.7828941357662138,2021-03-15
Italy,2021-12,155681.0,3222187.0,IT,1391,17879,0.5548715825617818,0.8934937468284505,2021-03-22
Italy,2021-13,136207.0,3358394.0,IT,1790,19669,0.5856668395667691,1.314176217081354,2021-03-29
Italy,2021-14,101550.0,3459944.0,IT,1720,21389,0.6181891961257177,1.6937469226981783,2021-04-05
Italy,2021-15,100317.0,3560261.0,IT,1820,23209,0.651890409158205,1.81424883120508,2021-04-12
Italy,2021-16,92543.0,3652804.0,IT,2684,25893,0.7088527060307643,2.9002733864257695,2021-04-19
Italy,2021-17,82088.0,3734892.0,IT,1127,27020,0.7234479604765011,1.372916869700809,2021-04-26
Italy,2021-18,66448.0,3801340.0,IT,1218,28238,0.7428433131474691,1.833012280279316,2021-05-03
Italy,2021-19,47912.0,3849252.0,IT,765,29003,0.7534710639885359,1.5966772416096175,2021-05-10
Italy,2021-20,33061.0,3882313.0,IT,1609,30612,0.7884990210732623,4.8667614409727475,2021-05-17
Italy,2021-21,23820.0,3906133.0,IT,604,31216,0.7991535362467177,2.5356842989084805,2021-05-24
Italy,2021-22,16425.0,3922558.0,IT,670,31886,0.8128879165075443,4.079147640791477,2021-05-31
Italy,2021-23,12444.0,3935002.0,IT,622,32508,0.8261241036218024,4.998392799742848,2021-06-07
Italy,2021-24,8104.0,3943106.0,IT,571,33079,0.8389071965095536,7.045903257650543,2021-06-14
Italy,2021-25,5093.0,3948199.0,IT,929,34008,0.8613547594738765,18.240722560376987,2021-06-21
Italy,2021-26,5248.0,3953447.0,IT,588,34596,0.8750844516190555,11.204268292682928,2021-06-28
Italy,2021-27,7959.0,3961406.0,IT,182,34778,0.877920617073837,2.2867194371152153,2021-07-05
Italy,2021-28,16182.0,3977588.0,IT,0,34778,0.8743489773199236,0.0,2021-07-12
Latvia,2020-40,410.0,410.0,LV,212,212,51.707317073170735,51.707317073170735,2020-10-05
Latvia,2020-41,584.0,994.0,LV,85,297,29.879275653923543,14.554794520547945,2020-10-12
Latvia,2020-42,780.0,1774.0,LV,8,305,17.192784667418263,1.0256410256410255,2020-10-19
Latvia,2020-43,1228.0,3002.0,LV,4,309,10.293137908061292,0.3257328990228013,2020-10-26
Latvia,2020-44,1458.0,4460.0,LV,1,310,6.95067264573991,0.06858710562414266,2020-11-02
Latvia,2020-45,1959.0,6419.0,LV,0,310,4.829412681102975,0.0,2020-11-09
Latvia,2020-46,2452.0,8871.0,LV,0,310,3.494532747153647,0.0,2020-11-16
Latvia,2020-47,2573.0,11444.0,LV,1,311,2.717581265291856,0.0388651379712398,2020-11-23
Latvia,2020-48,3855.0,15299.0,LV,0,311,2.0328126021308583,0.0,2020-11-30
Latvia,2020-49,4338.0,19637.0,LV,0,311,1.5837449712277842,0.0,2020-12-07
Latvia,2020-50,4362.0,23999.0,LV,1,312,1.300054168923705,0.022925263640531865,2020-12-14
Latvia,2020-51,5265.0,29264.0,LV,3,315,1.0764078731547293,0.05698005698005698,2020-12-21
Latvia,2020-52,5390.0,34654.0,LV,0,315,0.9089859756449472,0.0,2020-12-28
Latvia,2020-53,6167.0,40821.0,LV,1,316,0.7741113642487936,0.016215339711366954,2021-01-04
Latvia,2021-01,7071.0,47892.0,LV,3,319,0.6660820178735488,0.04242681374628765,2021-01-04
Latvia,2021-02,6096.0,53988.0,LV,12,331,0.6130992072312366,0.1968503937007874,2021-01-11
Latvia,2021-03,5344.0,59332.0,LV,70,401,0.6758578844468415,1.3098802395209581,2021-01-18
Latvia,2021-04,5233.0,64565.0,LV,95,496,0.7682180748083327,1.8154022549206956,2021-01-25
Latvia,2021-05,5559.0,70124.0,LV,155,651,0.9283554845701899,2.788271271811477,2021-02-01
Latvia,2021-06,4906.0,75030.0,LV,232,883,1.1768625882980142,4.728903383611904,2021-02-08
Latvia,2021-07,4813.0,79843.0,LV,194,1077,1.348897210776148,4.030750051942655,2021-02-15
Latvia,2021-08,4667.0,84510.0,LV,285,1362,1.6116435924742634,6.106706663809728,2021-02-22
Latvia,2021-09,4145.0,88655.0,LV,182,1544,1.7415825390558908,4.390832328106152,2021-03-01
Latvia,2021-10,3450.0,92105.0,LV,400,1944,2.110634601813148,11.594202898550725,2021-03-08
Latvia,2021-11,3628.0,95733.0,LV,589,2533,2.6459005776482507,16.2348401323043,2021-03-15
Latvia,2021-12,3631.0,99364.0,LV,241,2774,2.791755565395918,6.637290002754062,2021-03-22
Latvia,2021-13,3065.0,102429.0,LV,217,2991,2.920071464136133,7.079934747145187,2021-03-29
Latvia,2021-14,3503.0,105932.0,LV,325,3316,3.1303100101952195,9.277761918355695,2021-04-05
Latvia,2021-15,3726.0,109658.0,LV,425,3741,3.411515803680534,11.406333870101985,2021-04-12
Latvia,2021-16,3982.0,113640.0,LV,368,4109,3.6158042942625834,9.241587142139629,2021-04-19
Latvia,2021-17,4434.0,118074.0,LV,281,4390,3.7180073513220524,6.337392873252143,2021-04-26
Latvia,2021-18,4213.0,122287.0,LV,277,4667,3.8164318365811574,6.574887253738429,2021-05-03
Latvia,2021-19,4015.0,126302.0,LV,125,4792,3.794080853826543,3.1133250311332503,2021-05-10
Latvia,2021-20,2967.0,129269.0,LV,314,5106,3.949902915625556,10.583080552746882,2021-05-17
Latvia,2021-21,2153.0,131422.0,LV,188,5294,4.028244890505395,8.732001857872735,2021-05-24
Latvia,2021-22,1714.0,133136.0,LV,0,5294,3.976385049873813,0.0,2021-05-31
Latvia,2021-23,1218.0,134354.0,LV,0,5294,3.9403367223901036,0.0,2021-06-07
Latvia,2021-24,780.0,135134.0,LV,0,5294,3.9175929077804255,0.0,2021-06-14
Latvia,2021-25,400.0,135534.0,LV,0,5294,3.9060309590213524,0.0,2021-06-21
Latvia,2021-26,421.0,135955.0,LV,0,5294,3.893935493361774,0.0,2021-06-28
Latvia,2021-27,268.0,136223.0,LV,0,5294,3.8862747113189404,0.0,2021-07-05
Latvia,2021-28,260.0,136483.0,LV,0,5294,3.8788713612684362,0.0,2021-07-12
Liechtenstein,2020-40,9.0,9.0,LI,0,0,0.0,0.0,2020-10-05
Liechtenstein,2020-41,12.0,21.0,LI,0,0,0.0,0.0,2020-10-12
Liechtenstein,2020-42,86.0,107.0,LI,0,0,0.0,0.0,2020-10-19
Liechtenstein,2020-43,141.0,248.0,LI,3,3,1.2096774193548387,2.127659574468085,2020-10-26
Liechtenstein,2020-44,186.0,434.0,LI,0,3,0.6912442396313364,0.0,2020-11-02
Liechtenstein,2020-45,237.0,671.0,LI,0,3,0.44709388971684055,0.0,2020-11-09
Liechtenstein,2020-46,197.0,868.0,LI,0,3,0.3456221198156682,0.0,2020-11-16
Liechtenstein,2020-47,127.0,995.0,LI,1,4,0.4020100502512563,0.7874015748031497,2020-11-23
Liechtenstein,2020-48,161.0,1156.0,LI,0,4,0.3460207612456747,0.0,2020-11-30
Liechtenstein,2020-49,123.0,1279.0,LI,2,6,0.4691164972634871,1.6260162601626016,2020-12-07
Liechtenstein,2020-50,118.0,1397.0,LI,2,8,0.572655690765927,1.694915254237288,2020-12-14
Liechtenstein,2020-51,315.0,1712.0,LI,10,18,1.0514018691588785,3.1746031746031744,2020-12-21
Liechtenstein,2020-52,263.0,1975.0,LI,5,23,1.1645569620253164,1.9011406844106464,2020-12-28
Liechtenstein,2020-53,130.0,2105.0,LI,10,33,1.5676959619952493,7.6923076923076925,2021-01-04
Liechtenstein,2021-01,124.0,2229.0,LI,0,33,1.4804845222072678,0.0,2021-01-04
Liechtenstein,2021-02,49.0,2278.0,LI,1,34,1.492537313432836,2.0408163265306123,2021-01-11
Liechtenstein,2021-03,59.0,2337.0,LI,1,35,1.4976465554129226,1.694915254237288,2021-01-18
Liechtenstein,2021-04,43.0,2380.0,LI,1,36,1.5126050420168067,2.3255813953488373,2021-01-25
Liechtenstein,2021-05,29.0,2409.0,LI,3,39,1.6189290161892902,10.344827586206897,2021-02-01
Liechtenstein,2021-06,14.0,2423.0,LI,1,40,1.650846058605035,7.142857142857143,2021-02-08
Liechtenstein,2021-07,10.0,2433.0,LI,0,40,1.6440608302507194,0.0,2021-02-15
Liechtenstein,2021-08,26.0,2459.0,LI,2,42,1.7080113867425784,7.6923076923076925,2021-02-22
Liechtenstein,2021-09,18.0,2477.0,LI,1,43,1.7359709325797335,5.555555555555555,2021-03-01
Liechtenstein,2021-10,21.0,2498.0,LI,0,43,1.721377101681345,0.0,2021-03-08
Liechtenstein,2021-11,19.0,2517.0,LI,0,43,1.7083829956297178,0.0,2021-03-15
Liechtenstein,2021-12,30.0,2547.0,LI,0,43,1.6882606988614055,0.0,2021-03-22
Liechtenstein,2021-13,33.0,2580.0,LI,0,43,1.6666666666666667,0.0,2021-03-29
Liechtenstein,2021-14,71.0,2651.0,LI,1,44,1.6597510373443984,1.408450704225352,2021-04-05
Liechtenstein,2021-15,68.0,2719.0,LI,0,44,1.6182420007355645,0.0,2021-04-12
Liechtenstein,2021-16,67.0,2786.0,LI,1,45,1.615218951902369,1.492537313432836,2021-04-19
Liechtenstein,2021-17,45.0,2831.0,LI,0,45,1.5895443306252208,0.0,2021-04-26
Liechtenstein,2021-18,27.0,2858.0,LI,0,45,1.5745276417074878,0.0,2021-05-03
Liechtenstein,2021-19,17.0,2875.0,LI,1,46,1.6,5.882352941176471,2021-05-10
Liechtenstein,2021-20,10.0,2885.0,LI,0,46,1.5944540727902947,0.0,2021-05-17
Liechtenstein,2021-21,10.0,2895.0,LI,0,46,1.5889464594127807,0.0,2021-05-24
Liechtenstein,2021-22,10.0,2905.0,LI,0,46,1.5834767641996557,0.0,2021-05-31
Liechtenstein,2021-23,4.0,2909.0,LI,0,46,1.5812994156067377,0.0,2021-06-07
Liechtenstein,2021-24,2.0,2911.0,LI,0,46,1.580212985228444,0.0,2021-06-14
Liechtenstein,2021-25,6.0,2917.0,LI,0,46,1.5769626328419608,0.0,2021-06-21
Liechtenstein,2021-26,13.0,2930.0,LI,0,46,1.5699658703071673,0.0,2021-06-28
Liechtenstein,2021-27,11.0,2941.0,LI,0,46,1.5640938456307378,0.0,2021-07-05
Liechtenstein,2021-28,11.0,2952.0,LI,0,46,1.5582655826558265,0.0,2021-07-12
Lithuania,2020-40,800.0,800.0,LT,3,3,0.375,0.375,2020-10-05
Lithuania,2020-41,937.0,1737.0,LT,1,4,0.23028209556706966,0.10672358591248667,2020-10-12
Lithuania,2020-42,1399.0,3136.0,LT,2,6,0.1913265306122449,0.14295925661186562,2020-10-19
Lithuania,2020-43,2663.0,5799.0,LT,0,6,0.10346611484738748,0.0,2020-10-26
Lithuania,2020-44,5535.0,11334.0,LT,2,8,0.07058408328921828,0.036133694670280034,2020-11-02
Lithuania,2020-45,8980.0,20314.0,LT,1,9,0.044304420596632865,0.011135857461024499,2020-11-09
Lithuania,2020-46,10059.0,30373.0,LT,8,17,0.05597076350706219,0.0795307684660503,2020-11-16
Lithuania,2020-47,12289.0,42662.0,LT,9,26,0.06094416576813089,0.07323622752054683,2020-11-23
Lithuania,2020-48,14278.0,56940.0,LT,18,44,0.07727432384966632,0.12606807676145118,2020-11-30
Lithuania,2020-49,14711.0,71651.0,LT,181,225,0.3140221350713877,1.23037183060295,2020-12-07
Lithuania,2020-50,18985.0,90636.0,LT,121,346,0.381746767288936,0.6373452725836186,2020-12-14
Lithuania,2020-51,19466.0,110102.0,LT,85,431,0.3914551960908975,0.4366587896845782,2020-12-21
Lithuania,2020-52,17882.0,127984.0,LT,23,454,0.35473184148018505,0.1286209596242031,2020-12-28
Lithuania,2020-53,15618.0,143602.0,LT,89,543,0.378128438322586,0.5698552951722372,2021-01-04
Lithuania,2021-01,12459.0,156061.0,LT,122,665,0.42611542922318835,0.9792118147523878,2021-01-04
Lithuania,2021-02,7546.0,163607.0,LT,115,780,0.47675221720342037,1.5239862178637689,2021-01-11
Lithuania,2021-03,9174.0,172781.0,LT,76,856,0.49542484416689336,0.8284281665576629,2021-01-18
Lithuania,2021-04,5727.0,178508.0,LT,11,867,0.48569251798238733,0.19207263837960536,2021-01-25
Lithuania,2021-05,4146.0,182654.0,LT,173,1040,0.5693825484248908,4.1726965750120595,2021-02-01
Lithuania,2021-06,3898.0,186552.0,LT,225,1265,0.6780951155709936,5.772190867111339,2021-02-08
Lithuania,2021-07,3396.0,189948.0,LT,656,1921,1.0113294164718765,19.316843345111895,2021-02-15
Lithuania,2021-08,5065.0,195013.0,LT,634,2555,1.3101690656520335,12.517275419545904,2021-02-22
Lithuania,2021-09,3032.0,198045.0,LT,565,3120,1.5753995304097554,18.63456464379947,2021-03-01
Lithuania,2021-10,3214.0,201259.0,LT,199,3319,1.6491187971718035,6.191661481020535,2021-03-08
Lithuania,2021-11,3696.0,204955.0,LT,1196,4515,2.2029225927642653,32.35930735930736,2021-03-15
Lithuania,2021-12,5025.0,209980.0,LT,735,5250,2.500238117915992,14.626865671641792,2021-03-22
Lithuania,2021-13,5847.0,215827.0,LT,981,6231,2.887034523020753,16.777834787070294,2021-03-29
Lithuania,2021-14,6571.0,222398.0,LT,815,7046,3.1681939585787644,12.402982803226298,2021-04-05
Lithuania,2021-15,7449.0,229847.0,LT,896,7942,3.4553420318733767,12.028460195999463,2021-04-12
Lithuania,2021-16,7640.0,237487.0,LT,766,8708,3.666727020847457,10.026178010471204,2021-04-19
Lithuania,2021-17,8465.0,245952.0,LT,853,9561,3.8873438719750197,10.076786769049026,2021-04-26
Lithuania,2021-18,8286.0,254238.0,LT,702,10263,4.036768697047648,8.472121650977552,2021-05-03
Lithuania,2021-19,7440.0,261678.0,LT,721,10984,4.1975252027300725,9.690860215053764,2021-05-10
Lithuania,2021-20,5619.0,267297.0,LT,778,11762,4.400348675817536,13.845880049830932,2021-05-17
Lithuania,2021-21,3094.0,270391.0,LT,706,12468,4.611100221531042,22.81835811247576,2021-05-24
Lithuania,2021-22,1983.0,272374.0,LT,610,13078,4.80148619178042,30.761472516389308,2021-05-31
Lithuania,2021-23,1183.0,273557.0,LT,54,13132,4.8004620609233175,4.564666103127641,2021-06-07
Lithuania,2021-24,524.0,274081.0,LT,108,13240,4.83068873800081,20.610687022900763,2021-06-14
Lithuania,2021-25,260.0,274341.0,LT,24,13264,4.834858807105026,9.23076923076923,2021-06-21
Lithuania,2021-26,224.0,274565.0,LT,0,13264,4.8309143554349605,0.0,2021-06-28
Lithuania,2021-27,352.0,274917.0,LT,0,13264,4.824728918182578,0.0,2021-07-05
Lithuania,2021-28,612.0,275529.0,LT,0,13264,4.814012318122593,0.0,2021-07-12
Luxembourg,2020-40,352.0,352.0,LU,12,12,3.409090909090909,3.409090909090909,2020-10-05
Luxembourg,2020-41,651.0,1003.0,LU,22,34,3.389830508474576,3.3794162826420893,2020-10-12
Luxembourg,2020-42,1286.0,2289.0,LU,32,66,2.8833551769331587,2.488335925349922,2020-10-19
Luxembourg,2020-43,3558.0,5847.0,LU,361,427,7.302890371130494,10.146149522203485,2020-10-26
Luxembourg,2020-44,4578.0,10425.0,LU,321,748,7.175059952038369,7.011795543905635,2020-11-02
Luxembourg,2020-45,3699.0,14124.0,LU,209,957,6.775700934579439,5.650175723168424,2020-11-09
Luxembourg,2020-46,4063.0,18187.0,LU,225,1182,6.499147742893276,5.537779965542702,2020-11-16
Luxembourg,2020-47,3789.0,21976.0,LU,212,1394,6.343283582089552,5.595143837424122,2020-11-23
Luxembourg,2020-48,3640.0,25616.0,LU,226,1620,6.324172392254841,6.208791208791209,2020-11-30
Luxembourg,2020-49,3711.0,29327.0,LU,408,2028,6.915129402939271,10.994341147938561,2020-12-07
Luxembourg,2020-50,3588.0,32915.0,LU,384,2412,7.327965972960656,10.702341137123746,2020-12-14
Luxembourg,2020-51,2795.0,35710.0,LU,289,2701,7.56370764491739,10.33989266547406,2020-12-21
Luxembourg,2020-52,1782.0,37492.0,LU,114,2815,7.508268430598528,6.397306397306397,2020-12-28
Luxembourg,2020-53,1070.0,38562.0,LU,142,2957,7.66817073803226,13.271028037383177,2021-01-04
Luxembourg,2021-01,1065.0,39627.0,LU,101,3058,7.716960658137129,9.48356807511737,2021-01-04
Luxembourg,2021-02,868.0,40495.0,LU,83,3141,7.7565131497715765,9.56221198156682,2021-01-11
Luxembourg,2021-03,852.0,41347.0,LU,105,3246,7.850630033617916,12.32394366197183,2021-01-18
Luxembourg,2021-04,965.0,42312.0,LU,143,3389,8.009548118737001,14.818652849740932,2021-01-25
Luxembourg,2021-05,1179.0,43491.0,LU,347,3736,8.59028304706721,29.431721798134014,2021-02-01
Luxembourg,2021-06,1036.0,44527.0,LU,175,3911,8.783434769914884,16.89189189189189,2021-02-08
Luxembourg,2021-07,1254.0,45781.0,LU,130,4041,8.82680588016863,10.36682615629984,2021-02-15
Luxembourg,2021-08,1287.0,47068.0,LU,311,4352,9.24619699158664,24.164724164724166,2021-02-22
Luxembourg,2021-09,1221.0,48289.0,LU,340,4692,9.716498581457476,27.846027846027845,2021-03-01
Luxembourg,2021-10,1231.0,49520.0,LU,199,4891,9.876817447495961,16.165718927701057,2021-03-08
Luxembourg,2021-11,1539.0,51059.0,LU,364,5255,10.29201511976341,23.651721897335932,2021-03-15
Luxembourg,2021-12,1339.0,52398.0,LU,384,5639,10.761861139738158,28.678117998506348,2021-03-22
Luxembourg,2021-13,1605.0,54003.0,LU,354,5993,11.09753161861378,22.05607476635514,2021-03-29
Luxembourg,2021-14,1290.0,55293.0,LU,464,6457,11.677789231910007,35.968992248062015,2021-04-05
Luxembourg,2021-15,1303.0,56596.0,LU,447,6904,12.198741960562584,34.30544896392939,2021-04-12
Luxembourg,2021-16,1249.0,57845.0,LU,543,7447,12.874059987898695,43.47477982385909,2021-04-19
Luxembourg,2021-17,1195.0,59040.0,LU,393,7840,13.279132791327914,32.88702928870293,2021-04-26
